# Time (S)      sumSignal        LR_Signal        TB_Signal
  5.825275	  1.095759	 -1.046719	 -0.673498
  6.363598	  1.096005	 -1.046894	 -0.568583
  6.402773	  1.096998	 -1.047068	 -0.511202
  6.442446	  1.096901	 -1.046499	 -0.619455
  6.481974	  1.095891	 -1.045702	 -0.664760
  6.521215	  1.095912	 -1.045617	 -0.557358
  6.560497	  1.096998	 -1.045911	 -0.493171
  6.599849	  1.097001	 -1.045582	 -0.597636
  6.639262	  1.095934	 -1.044939	 -0.655862
  6.678614	  1.095976	 -1.044757	 -0.548653
  6.718103	  1.097073	 -1.044859	 -0.477535
  6.757264	  1.097160	 -1.044354	 -0.579791
  6.796495	  1.096106	 -1.043865	 -0.644440
  6.835892	  1.095991	 -1.043848	 -0.552697
  6.875033	  1.097041	 -1.044022	 -0.469322
  6.914153	  1.097209	 -1.043418	 -0.564655
  6.953224	  1.096208	 -1.042568	 -0.640122
  6.992144	  1.095997	 -1.042541	 -0.563799
  7.031171	  1.096890	 -1.042837	 -0.470173
  7.070687	  1.097271	 -1.042503	 -0.556902
  7.110604	  1.096243	 -1.041539	 -0.645557
  7.149758	  1.095827	 -1.041221	 -0.576535
  7.189071	  1.096799	 -1.041350	 -0.482220
  7.227891	  1.097225	 -1.041122	 -0.551659
  7.266984	  1.096277	 -1.040528	 -0.654155
  7.306330	  1.095837	 -1.040211	 -0.597908
  7.345607	  1.096664	 -1.040225	 -0.498740
  7.384884	  1.097177	 -1.039738	 -0.559594
  7.423803	  1.096244	 -1.039064	 -0.662543
  7.463056	  1.095641	 -1.038858	 -0.621461
  7.502432	  1.096457	 -1.038983	 -0.517076
  7.541587	  1.097041	 -1.038600	 -0.567091
  7.580728	  1.096167	 -1.037759	 -0.670429
  7.619874	  1.095545	 -1.037359	 -0.644626
  7.659049	  1.096227	 -1.037526	 -0.535186
  7.698213	  1.096955	 -1.037515	 -0.568473
  7.737459	  1.096255	 -1.036789	 -0.678137
  7.776451	  1.095600	 -1.036242	 -0.660413
  7.815733	  1.096151	 -1.036159	 -0.550982
  7.855213	  1.096850	 -1.036016	 -0.565046
  7.894467	  1.096288	 -1.035559	 -0.678332
  7.933999	  1.095524	 -1.035202	 -0.668460
  7.972735	  1.096027	 -1.035197	 -0.558766
  8.011994	  1.096911	 -1.034888	 -0.569671
  8.055526	  1.096250	 -1.034146	 -0.675445
  8.095064	  1.095558	 -1.033887	 -0.662526
  8.134155	  1.096141	 -1.034118	 -0.549939
  8.173190	  1.097039	 -1.034034	 -0.554588
  8.212104	  1.096482	 -1.033299	 -0.657647
  8.251266	  1.095777	 -1.032797	 -0.660930
  8.289980	  1.096153	 -1.032713	 -0.549794
  8.328993	  1.097019	 -1.032867	 -0.532296
  8.368389	  1.096717	 -1.032496	 -0.636007
  8.407518	  1.095899	 -1.031909	 -0.652577
  8.446677	  1.096174	 -1.031731	 -0.547452
  8.485936	  1.096972	 -1.031682	 -0.507837
  8.524746	  1.096829	 -1.031199	 -0.613238
  8.563884	  1.095941	 -1.030755	 -0.645587
  8.603239	  1.096088	 -1.030853	 -0.543808
  8.641978	  1.097093	 -1.030893	 -0.492043
  8.681468	  1.096992	 -1.030138	 -0.593842
  8.720384	  1.096082	 -1.029477	 -0.639334
  8.759635	  1.096108	 -1.029589	 -0.539624
  8.799240	  1.097059	 -1.029802	 -0.486047
  8.838605	  1.097040	 -1.029264	 -0.580072
  8.877865	  1.096123	 -1.028529	 -0.635898
  8.916930	  1.096096	 -1.028171	 -0.549560
  8.955777	  1.096987	 -1.028179	 -0.484556
  8.995129	  1.097067	 -1.027897	 -0.572627
  9.034233	  1.096202	 -1.027410	 -0.638793
  9.073615	  1.096011	 -1.027158	 -0.565282
  9.112757	  1.096896	 -1.026912	 -0.488725
  9.152154	  1.097123	 -1.026332	 -0.576504
  9.191875	  1.096176	 -1.025738	 -0.648738
  9.230922	  1.095884	 -1.025717	 -0.582489
  9.269945	  1.096707	 -1.025633	 -0.504957
  9.309376	  1.097020	 -1.025165	 -0.579206
  9.348455	  1.096178	 -1.024256	 -0.660175
  9.387493	  1.095862	 -1.023866	 -0.603613
  9.426870	  1.096573	 -1.023977	 -0.525404
  9.465965	  1.096877	 -1.023767	 -0.585398
  9.505362	  1.096112	 -1.023048	 -0.670232
  9.544323	  1.095732	 -1.022401	 -0.626318
  9.583313	  1.096392	 -1.022279	 -0.540938
  9.622437	  1.096828	 -1.021902	 -0.589625
  9.661316	  1.096133	 -1.021472	 -0.675420
  9.700511	  1.095655	 -1.021120	 -0.646231
  9.739278	  1.096192	 -1.021003	 -0.554122
  9.778467	  1.096770	 -1.020487	 -0.587157
  9.817618	  1.096160	 -1.019619	 -0.673448
  9.856536	  1.095675	 -1.019424	 -0.657148
  9.895357	  1.096095	 -1.019556	 -0.565245
  9.934284	  1.096717	 -1.019390	 -0.576996
  9.973310	  1.096260	 -1.018530	 -0.666335
 10.012562	  1.095630	 -1.017970	 -0.652792
 10.054136	  1.096076	 -1.017791	 -0.563756
 10.093361	  1.096764	 -1.017758	 -0.568090
 10.132355	  1.096315	 -1.017374	 -0.656863
 10.171599	  1.095731	 -1.016864	 -0.650587
 10.209979	  1.096012	 -1.016552	 -0.558753
 10.249023	  1.096797	 -1.016180	 -0.548173
 10.288327	  1.096448	 -1.015814	 -0.634499
 10.327494	  1.095816	 -1.015597	 -0.644490
 10.367033	  1.096117	 -1.015452	 -0.551639
 10.405825	  1.096882	 -1.015319	 -0.529686
 10.445019	  1.096635	 -1.014508	 -0.612645
